Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
188,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,10003 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
6272,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,18754 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
14740,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,112000 km,4.0,Variator,Front,04-May,Left wheel,White,8
392,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
20385,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,320000 km,4.0,Variator,Front,04-May,Left wheel,White,6
9408,TOYOTA,Ipsum,2004,Minivan,No,Petrol,2.4,195000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,0
10820,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,281600 km,4.0,Variator,Front,04-May,Left wheel,Blue,8
392,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,133408 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
22502,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,28000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
11447,TOYOTA,Vitz,2011,Hatchback,No,Petrol,1.3,171000 km,4.0,Variator,4x4,04-May,Left wheel,Pink,7
2038,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795 km,4.0,Automatic,Front,04-May,Left wheel,White,12
2430,TOYOTA,Camry,2014,Sedan,Yes,Petrol,3.5,209181 km,6.0,Automatic,Front,04-May,Left wheel,Red,12
40769,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,60800 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,8
12858,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,160320 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
47042,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,30402 km,4.0,Variator,4x4,04-May,Left wheel,Blue,6
16935,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,91358 km,4.0,Variator,Front,04-May,Left wheel,Grey,12
16935,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,205712 km,4.0,Automatic,Front,04-May,Left wheel,Brown,8
19444,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,176000 km,4.0,Automatic,Front,04-May,Left wheel,White,6
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
50,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,150000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15053,TOYOTA,Prius,2007,Sedan,Yes,Hybrid,1.5,296000 km,4.0,Variator,Front,04-May,Left wheel,Grey,4
23521,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,11
14269,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
9722,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,241227 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
36065,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,158000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
6586,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,173213 km,4.0,Automatic,Front,04-May,Left wheel,White,12
627,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
13172,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,185000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
627,TOYOTA,Yaris,2018,Sedan,Yes,Petrol,1.5,42224 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
21796,TOYOTA,Camry SE,2017,Sedan,Yes,Petrol,2.5,46096 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
14113,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710 km,4.0,Automatic,Front,04-May,Left wheel,White,12
11290,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,188000 km,4.0,Variator,Front,04-May,Left wheel,Golden,7
54882,TOYOTA,Hilux,2012,Pickup,No,Diesel,3,163000 km,4.0,Manual,4x4,04-May,Left wheel,Silver,8
23521,TOYOTA,Prius plagin,2013,Hatchback,No,Petrol,1.8 Turbo,152000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
12544,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,91000 km,4.0,Variator,Front,04-May,Left wheel,Blue,13
392,TOYOTA,Camry,2013,Jeep,Yes,Hybrid,2.5,493571 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
17111,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,98000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8
50,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,100000 km,4.0,Automatic,Rear,04-May,Right-hand drive,Black,0
1568,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.5,342622 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
44533,TOYOTA,CHR,2017,Jeep,No,Petrol,2,56000 km,8.0,Tiptronic,Front,04-May,Left wheel,Blue,0
16308,TOYOTA,ISIS,2011,Minivan,No,Petrol,1.8,171000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,10
18503,TOYOTA,RAV 4,2006,Jeep,No,Petrol,2.4,135000 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,8
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
8154,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
9722,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
13667,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,211000 km,4.0,Variator,Front,04-May,Left wheel,White,0
941,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
1803,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,184528 km,4.0,Automatic,Front,04-May,Left wheel,White,12
392,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
9565,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
23521,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,91000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
14426,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,127324 km,4.0,Automatic,Front,04-May,Left wheel,Black,5
14586,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,106500 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
10349,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,65000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,12
3763,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12
470,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,369814 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
8000,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1,80000 km,3.0,Variator,Front,04-May,Right-hand drive,Silver,2
10663,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,130000 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,12
2274,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,288891 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
627,TOYOTA,Corolla,2011,Sedan,Yes,Petrol,1.8,223646 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
22894,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,58400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
22900,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000 km,4.0,Variator,Front,04-May,Left wheel,White,10
12544,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.5,296104 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
9252,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,98768 km,4.0,Automatic,Front,04-May,Left wheel,White,12
25716,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,107000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
25089,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,51440 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
16621,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,171200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
20385,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,22400 km,5.0,Tiptronic,Front,04-May,Left wheel,White,8
19757,TOYOTA,Prius C,2012,Sedan,Yes,Hybrid,1.5,83200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
25,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,200000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
470,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997 km,4.0,Automatic,Front,04-May,Left wheel,White,12
12544,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,124568 km,4.0,Variator,Front,04-May,Left wheel,White,9
5488,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,78424 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
22000,TOYOTA,Camry XSE,2016,Sedan,Yes,Petrol,2.5,142000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0
470,TOYOTA,Sienna,2011,Minivan,Yes,Petrol,3.5,347667 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
11604,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,167000 km,4.0,Variator,Front,04-May,Left wheel,Golden,12
28225,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,59000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
13485,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,288000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
50,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,180000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
17562,TOYOTA,Prius C,2015,Sedan,No,Hybrid,1.5,88000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
2352,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,78920 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
10192,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,492642 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
28852,TOYOTA,Highlander,2008,Jeep,No,Hybrid,3.3,249600 km,6.0,Variator,4x4,04-May,Left wheel,Silver,12
470,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
15681,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
392,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
17405,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,148000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
392,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
28,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,252800 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
20071,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,256000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6
470,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,20877 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
1019,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,318358 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
549,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269013 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
35,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,White,6
12544,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,207005 km,4.0,Automatic,Front,04-May,Left wheel,Blue,8
24775,TOYOTA,Camry se,2015,Sedan,Yes,Hybrid,2.5,141000 km,6.0,Variator,Front,04-May,Left wheel,Black,10
10000,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,98000 km,4.0,Automatic,Front,04-May,Right-hand drive,Brown,2
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
36379,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,38400 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
18817,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,10700 km,4.0,Automatic,Front,04-May,Left wheel,Beige,10
29793,TOYOTA,Hiace,2004,Microbus,No,Diesel,2.2 Turbo,371500 km,4.0,Manual,4x4,04-May,Left wheel,White,2
31047,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12
31361,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,26000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
13485,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,121000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
2500,TOYOTA,Ist,2003,Hatchback,No,Petrol,1.5,130000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
35,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.5,10000 km,4.0,Automatic,Front,04-May,Left wheel,White,0
1568,TOYOTA,Tundra,2015,Jeep,Yes,Petrol,5.7,128000 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
5488,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12
3293,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4.0,Automatic,Front,04-May,Left wheel,White,12
48610,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,75000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
6586,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12
470,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
19444,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,197000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6
25089,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,96800 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
15053,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,161000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2
11000,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,182000 km,2.0,Automatic,Front,04-May,Left wheel,Brown,6
16960,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,81400 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
131716,TOYOTA,Land Cruiser,2018,Jeep,Yes,Diesel,3.0 Turbo,59826 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
392,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
1019,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
18814,TOYOTA,RAV 4,2007,Jeep,No,Petrol,3.5,260000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8
36997,TOYOTA,Aqua,2019,Hatchback,Yes,Petrol,1.5,2598 km,4.0,Automatic,Front,04-May,Left wheel,White,4
11149,TOYOTA,Ist 1.5,2002,Hatchback,No,Petrol,1.5,111111 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
11133,TOYOTA,Sienna,2017,Sedan,Yes,Petrol,3.5,109981 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12
34497,TOYOTA,RAV 4,2014,Jeep,No,Petrol,2.5,139200 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,6
3136,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,215000 km,4.0,Automatic,Front,04-May,Left wheel,Red,6
22894,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,63186 km,4.0,Variator,Front,04-May,Left wheel,White,12
23521,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,144000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6
470,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,383578 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
9408,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,120000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
5331,TOYOTA,Harrier,1998,Jeep,No,Petrol,3,220000 km,6.0,Automatic,Front,04-May,Right-hand drive,Black,4
50,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,185471 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
21953,TOYOTA,Camry se,2013,Sedan,Yes,Petrol,2.5,115123 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
17562,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,150000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,7
2352,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,236898 km,4.0,Automatic,Front,04-May,Left wheel,White,12
12858,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,122500 km,4.0,Variator,Front,04-May,Left wheel,Black,6
20385,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,120000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,6
14426,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,145600 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
8154,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10
4861,TOYOTA,Corolla,2017,Sedan,Yes,Petrol,1.8,22989 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
10976,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,145600 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
27911,TOYOTA,Sequoia,2008,Jeep,Yes,Petrol,5.7,244800 km,8.0,Tiptronic,Front,04-May,Left wheel,Black,9
26657,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,166400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
1803,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.5,197854 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
70,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8 Turbo,4000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,6
21953,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,68000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
13172,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,102000 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,9
9408,TOYOTA,Vitz,2005,Sedan,No,Petrol,1,137000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,4
50178,TOYOTA,RAV 4,2015,Jeep,No,Hybrid,2.5,107200 km,4.0,Automatic,4x4,04-May,Left wheel,White,10
54048,TOYOTA,Aqua,2017,Universal,Yes,Hybrid,1.5,9027 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
14069,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,113971 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
15053,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,142000 km,4.0,Variator,Front,04-May,Left wheel,Beige,4
3136,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12
314,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,158870 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
29479,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
314,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,326325 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
9408,TOYOTA,Prius,2006,Hatchback,Yes,Hybrid,1.5,320000 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,6
9095,TOYOTA,Cami,2000,Jeep,No,Petrol,1.3,114000 km,4.0,Automatic,Rear,04-May,Right-hand drive,Silver,2
23521,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
9408,TOYOTA,Prius,2005,Sedan,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,White,6
392,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,20267 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
57607,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,15000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
16621,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,150000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
1098,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
19757,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,73000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
706,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
784,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,472304 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
15994,TOYOTA,Prius C Hybrid,2014,Hatchback,No,Hybrid,1.5,119718 km,4.0,Automatic,Front,04-May,Left wheel,White,7
6,TOYOTA,Prius C,2015,Hatchback,Yes,Petrol,1.5,104000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
14113,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,181022 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
17249,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,159000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,9
125,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
18503,TOYOTA,Prius V,2013,Universal,Yes,Petrol,1.8,267200 km,4.0,Variator,Front,04-May,Left wheel,White,0
18817,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12
314,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10976,TOYOTA,RAV 4,2002,Jeep,Yes,CNG,2,200000 km,4.0,Automatic,4x4,04-May,Left wheel,White,4
13350,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,1000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6
4861,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
11290,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,168000 km,4.0,Automatic,Front,04-May,Left wheel,Black,2
13172,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,156000 km,4.0,Variator,Front,04-May,Left wheel,White,6
4077,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,173605 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
11290,TOYOTA,VOXY,2004,Minivan,No,Petrol,2,186000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6
14113,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,243200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
16621,TOYOTA,Camry XLE,2012,Sedan,No,Hybrid,2.5,177000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
21012,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,55000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
37633,TOYOTA,Sienna,2010,Minivan,Yes,Petrol,3.5,184960 km,6.0,Tiptronic,Front,04-May,Left wheel,Green,10
4077,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,232507 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
21953,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,160000 km,6.0,Automatic,Front,04-May,Left wheel,Grey,10
56450,TOYOTA,4Runner,2014,Jeep,Yes,Petrol,4,135000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
941,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410 km,4.0,Automatic,Front,04-May,Left wheel,White,12
15681,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,18950 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
11133,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
10036,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.5,197000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
11604,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,198000 km,4.0,Variator,Front,04-May,Left wheel,Black,6
23521,TOYOTA,RAV 4 SPORT,2010,Jeep,Yes,Petrol,2.5,109534 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,10
7840,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,204000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,8
31675,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
34497,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,89000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
